# 
# 08/16/2023 20:56:08
# Die für das Projekt definierten Parameter sind:
# ,P16 - Numbers,P3 - Vergleichsspannung Maximum [MPa],P4 - Vergleichsspannung Mittelwert [MPa],P5 - Gesamtverformung Maximum [mm],P6 - Gesamtverformung Mittelwert [mm],P7 - Lösung MAPDL Benötigte Zeit [s],P8 - Vergleichsspannung Minimum [MPa],P9 - Gesamtverformung Minimum [mm],P10 - Totale Vergleichsdehnung Minimum [mm mm^-1],P11 - Totale Vergleichsdehnung Maximum [mm mm^-1],P12 - Totale Vergleichsdehnung Mittelwert [mm mm^-1],P13 - Elastische Vergleichsdehnung Minimum [mm mm^-1],P14 - Elastische Vergleichsdehnung Maximum [mm mm^-1],P15 - Elastische Vergleichsdehnung Mittelwert [mm mm^-1]
# 
# Die folgende Kopfzeile definiert die Namen der Spalten durch eine Referenz auf die Parameter.
Name,P16,P3,P4,P5,P6,P7,P8,P9,P10,P11,P12,P13,P14,P15
DP 2769,2770,117.65085220075999,11.592425107860716,1.0892854108687386,0.393528394473293,16,0.057510248888854927,0,8.17980506440108E-07,0.0015377881936728954,0.00015699941084493918,8.17980506440108E-07,0.0015377881936728954,0.00015699941084493918
DP 2770,2771,323.08826021193175,13.929948007276723,2.7440398832805659,1.2782408196231241,16,0.008045220087288283,0,1.0502898106778957E-07,0.0045938240364193916,0.0001917724439562978,1.0502898106778957E-07,0.0045938240364193916,0.0001917543109755068
DP 2771,2772,248.08834210777596,14.073193837798051,1.750776689205308,0.69912039880756882,14,0.029349284012585328,0,3.8314993844323908E-07,0.003442367616419991,0.00019667829027643986,3.8314993844323908E-07,0.0034026030140618482,0.00019665753987039108
DP 2772,2773,243.38500866695674,8.4510949227733718,0.50175948521719893,0.16920466359249681,18,0,0,0,0.0031773499213159084,0.00011479362909856564,0,0.0031773499213159084,0.00011479362909856564
DP 2773,2774,143.966533345023,8.7095292522595926,0.78726457671897065,0.33220625868711612,17,0.048791052383822545,0,6.5217986389143334E-07,0.0020442464156076312,0.00011805745008726851,6.5217986389143334E-07,0.0020442464156076312,0.00011805745008726851
DP 2774,2775,112.10315613087177,11.594320522575416,0.90896862150315128,0.28793466617130475,14,0,0,0,0.0015710882842540741,0.00016082807181528762,0,0.0015710882842540741,0.00016082807181528762
DP 2775,2776,130.12121863569257,10.295101615744978,0.93672856298407914,0.3925298661690132,16,0.040031688076396586,0,5.8853922269008763E-07,0.001709015341475606,0.00013991756465491515,5.8853922269008763E-07,0.001709015341475606,0.00013991756465491515
DP 2776,2777,185.34697990460307,9.9602154390018622,0.89050206361987627,0.32167327559672776,14,0.0034466432620850543,0,4.4995342562970109E-08,0.0025968825211748481,0.00013949361574138578,4.4995342562970109E-08,0.0025968825211748481,0.00013949361574138578
DP 2777,2778,265.01592727298896,12.533988393138761,1.1060500659740087,0.3630065872924283,15,0.019524845683935515,0,6.0981886917943484E-07,0.0034597378689795732,0.00016957100284802242,6.0981886917943484E-07,0.0034597378689795732,0.00016957100284802242
DP 2778,2779,151.8232735243167,10.367866440318149,0.835091794668276,0.30204045411159314,16,0.10388570491548402,0,1.4526744962495286E-06,0.0019853624398820102,0.00014180424424700897,1.4526744962495286E-06,0.0019853624398820102,0.00014180424424700897
DP 2779,2780,90.137449051121024,10.085457038357376,0.81414147816615468,0.278194072411427,17,0.035215987185400248,0,8.2095058928643994E-07,0.0012648093106690794,0.00013679592431876434,8.2095058928643994E-07,0.0012648093106690794,0.00013679592431876434
DP 2780,2781,235.24916400451525,13.694106248195977,1.5949101498136058,0.54446636318271791,15,0,0,0,0.0033127470873296262,0.00018823402136681998,0,0.0033127470873296262,0.00018823402136681998
DP 2781,2782,301.237518834702,17.018273400785709,4.312445374906571,1.4007872775692862,16,0.050053672444108008,0,6.5344221411578474E-07,0.0094011986628174775,0.00024083206564582736,6.5344221411578474E-07,0.0039964571063007626,0.00023334503043019914
DP 2782,2783,117.22043827571156,8.9112227923916123,0.64029411335037967,0.24741216462553789,18,0.041878389505424857,0,5.46715284599486E-07,0.0016882608179003,0.00012078698693534457,5.46715284599486E-07,0.0016882608179003,0.00012078698693534457
DP 2783,2784,114.12000478520498,8.0761242603395651,0.53360908923974915,0.19192109210630295,17,0.030301540364625314,0,6.00096704772568E-07,0.0014898173976689577,0.00010970250742193078,6.00096704772568E-07,0.0014898173976689577,0.00010970250742193078
DP 2784,2785,107.72259269204237,10.193378808790696,0.78730704666465812,0.26638630218181836,16,0.045536130015997378,0,1.044462806021329E-06,0.0014257645816542208,0.00013867806102096317,1.044462806021329E-06,0.0014257645816542208,0.00013867806102096317
DP 2785,2786,127.53856712851797,9.629649512925031,0.7588327567672758,0.28248816652448749,16,0.042791711855549974,0,5.73527586311684E-07,0.0016699389670975506,0.00013059463301838084,5.73527586311684E-07,0.0016699389670975506,0.00013059463301838084
DP 2786,2787,75.816044316370835,8.6362073101243055,0.53452985151058163,0.18725155524162643,17,0.094631630543436721,0,1.2353998499747831E-06,0.0011661977914627641,0.00011617891484412196,1.2353998499747831E-06,0.0011661977914627641,0.00011617891484412196
DP 2787,2788,182.44649899721779,12.894938795473308,1.202583492212179,0.3946969975010331,16,0.034961379163932944,0,7.0420333031506743E-07,0.0025056638405658305,0.00017579989280447074,7.0420333031506743E-07,0.0025056638405658305,0.00017579989280447074
DP 2788,2789,285.20768789558844,11.734547691870262,1.1914190704874417,0.44360015024401395,13,0.049222297908008548,0,6.8431592126216856E-07,0.00396332866512239,0.0001632388764268903,6.8431592126216856E-07,0.003806561348028481,0.00016321220322184938
DP 2789,2790,290.53593382002771,13.926129378073171,1.6709224997115777,0.6192391439362368,16,0.019924074158866083,0,5.4160213380782807E-07,0.0038487775406489768,0.00019026130386818701,5.4160213380782807E-07,0.0038487775406489768,0.00019026130386818701
DP 2790,2791,151.35405992679711,12.332908328684171,1.1268221645553094,0.386819735622774,16,0.097428829214001075,0,1.2719168580588303E-06,0.0021171161206439137,0.00016841382126295138,1.2719168580588303E-06,0.0021171161206439137,0.00016841382126295138
DP 2791,2792,172.13589853071093,14.019171114965868,1.2881731910687155,0.41257982717572433,13,0,0,0,0.0023587765172123909,0.00019385227967110846,0,0.0023587765172123909,0.00019385227967110846
DP 2792,2793,72.157894282342454,8.5701756616075428,0.59456832596992593,0.21109279133882997,16,0,0,0,0.00094458514649886638,0.0001168732925662498,0,0.00094458514649886638,0.0001168732925662498
DP 2793,2794,141.90938900513376,11.061266963596973,0.97813244273384636,0.37503969609987731,17,0.034144587923313319,0,4.4575182300832239E-07,0.0018678600899875164,0.0001505718197899669,4.4575182300832239E-07,0.0018678600899875164,0.0001505718197899669
DP 2794,2795,91.5788936895711,8.6519702463580259,0.65158238667261459,0.25642827165857324,14,0.0031245222316654588,0,4.0790109068211677E-08,0.0012145715882070363,0.0001186343889557549,4.0790109068211677E-08,0.0012145715882070363,0.0001186343889557549
DP 2795,2796,95.433117719838933,9.534310618254878,0.68278450064165019,0.22010101751642491,14,0.036320929993509776,0,9.53932840275229E-07,0.0012513582478277385,0.00013185158250099988,9.53932840275229E-07,0.0012513582478277385,0.00013185158250099988
DP 2796,2797,85.2797165931509,9.3896443700663674,0.69378764138434823,0.22636981105764814,15,0,0,0,0.0011144440504722297,0.00012773559232714829,0,0.0011144440504722297,0.00012773559232714829
DP 2797,2798,294.69127846559553,12.339156240965925,1.2289915787623469,0.48944299187344437,16,0.039006276277046455,0,6.21945076773045E-07,0.0049844031454995275,0.00017273959735614595,6.21945076773045E-07,0.0041302081081084907,0.00017241504205518026
DP 2798,2799,194.24255338988638,12.14422330526182,1.5246173277815855,0.60897755118105446,18,0.067132098457934983,0,1.0411503126306343E-06,0.002552528322363893,0.00016649026480971627,1.0411503126306343E-06,0.002552528322363893,0.00016649026480971627
DP 2799,2800,112.36304529767861,8.05555822160617,0.53253040209722446,0.19147801219525867,18,0.053032941743871694,0,1.0373610166425351E-06,0.0014882404066156596,0.00010910377503685462,1.0373610166425351E-06,0.0014882404066156596,0.00010910377503685462
DP 2800,2801,207.55629815597294,12.297342695529572,1.3963440394573228,0.57021196649047612,15,0.084715183008304579,0,1.8884216501646733E-06,0.0030254706895599761,0.00017314532653132944,1.8884216501646733E-06,0.0030254706895599761,0.00017314532653132944
DP 2801,2802,,,,,,,,,,,,,
DP 2802,2803,218.73614553576547,15.437950800396234,1.5434541580266954,0.40577583795230071,15,0.079595124097067566,0,1.5124879837458138E-06,0.002974627229074637,0.00021078399963462825,1.5124879837458138E-06,0.002974627229074637,0.00021078399963462825
DP 2803,2804,235.94284434703073,9.99513088994127,0.89871967538584707,0.30003167299227,14,0.044756022791324991,0,1.2353320926195011E-06,0.0030806506983935833,0.00013896535870776584,1.2353320926195011E-06,0.0030806506983935833,0.00013896535870776584
DP 2804,2805,201.89192625157821,11.268944197170427,1.2099848052664572,0.43498634195906755,15,0,0,0,0.0027773381443694234,0.00015617234642226649,0,0.0027773381443694234,0.00015617234642226649
DP 2805,2806,123.08135317776318,8.4098035697240441,0.49625786720017068,0.16377168742245368,18,0.10098695815292906,0,2.0280606349842856E-06,0.001606806181371212,0.0001140521779375474,2.0280606349842856E-06,0.001606806181371212,0.0001140521779375474
DP 2806,2807,136.81460735480064,9.9510243234943054,0.687292210651245,0.19027339078329361,18,0.11984169379744837,0,2.0562347344821319E-06,0.0017860914813354611,0.00013669203068158214,2.0562347344821319E-06,0.0017860914813354611,0.00013669203068158214
DP 2807,2808,245.85747154252982,9.4761452200623,0.76130130509888283,0.27553304091409692,16,0.030252719356856844,0,3.9494412362728326E-07,0.0033355519408360124,0.00013187915461286405,3.9494412362728326E-07,0.0033355519408360124,0.0001318731514277919
DP 2808,2809,77.489691519843987,8.7899995555997368,0.61815121562696473,0.21392229858008363,17,0.082413551432811677,0,1.0758949429146014E-06,0.0010175938368774951,0.00011847060998115526,1.0758949429146014E-06,0.0010175938368774951,0.00011847060998115526
DP 2809,2810,170.526451853123,12.382003684457908,1.1992767524291361,0.34505870911926084,16,0.021280073568379871,0,5.8595043128661928E-07,0.0023247710584352412,0.00016889887561145407,5.8595043128661928E-07,0.0023247710584352412,0.00016889887561145407
DP 2810,2811,267.740860989527,9.8185291113990552,0.73942611707815342,0.22373591403900317,18,0.064330022364013639,0,1.5897836647127406E-06,0.004532429001604517,0.00013444345657349409,1.5897836647127406E-06,0.0035873812157660723,0.00013427637311428045
DP 2811,2812,95.532390125754617,10.363046055083258,0.77208112706288423,0.2755806703664061,16,0.11061896304536646,0,1.9548308500816347E-06,0.00124715908896178,0.00013974554328810115,1.9548308500816347E-06,0.00124715908896178,0.00013974554328810115
DP 2812,2813,274.84983688405566,11.378897777924239,1.224018554879287,0.5005156853529702,15,0.00090168281258210491,0,1.5535311703729349E-08,0.0036171670071780682,0.00015779444889208366,1.5535311703729349E-08,0.0036171670071780682,0.00015779444889208366
DP 2813,2814,150.06159768473438,9.79451681576384,0.74278265031779156,0.25275917087752769,18,0.056689528488789671,0,7.9827384524833178E-07,0.0019746971083804965,0.00013322431381231493,7.9827384524833178E-07,0.0019746971083804965,0.00013322431381231493
DP 2814,2815,142.71660386925225,11.131506229626257,0.8885190562081704,0.2932732095902818,17,0.15290843196534187,0,2.3261004571395461E-06,0.0020561438286677003,0.00015189963258649148,2.3261004571395461E-06,0.0020561438286677003,0.00015189963258649148
DP 2815,2816,128.531498400024,10.743491623674588,0.81580374025612956,0.26957890537232593,16,0.10750579793017255,0,1.6252594150500954E-06,0.0017794811283238232,0.00014639509929915555,1.6252594150500954E-06,0.0017794811283238232,0.00014639509929915555
DP 2816,2817,165.65581054019964,9.7238346237578028,0.76401421397439451,0.26460321509364665,16,0.030116647655213713,0,2.1496963427125593E-06,0.0021626085508614779,0.00013204074087395427,2.1496963427125593E-06,0.0021626085508614779,0.00013204074087395427
DP 2817,2818,234.93384966176129,10.158888488121917,0.96235829239172432,0.31850913881110188,14,0,0,0,0.0031119795360912881,0.00014265611452944375,0,0.0031119795360912881,0.00014265611452944375
DP 2818,2819,118.22202432736692,11.374161544650823,1.0612184337080275,0.43479522151286448,17,0.085419867379557951,0,2.1880530312046176E-06,0.0015454824897460639,0.00015401124236264884,2.1880530312046176E-06,0.0015454824897460639,0.00015401124236264884
DP 2819,2820,254.4707088066323,12.599822512061193,1.5206384937704427,0.61481463123009517,18,0.017309867151783682,0,3.2439713493204181E-07,0.0035654359186689057,0.00017284956609996675,3.2439713493204181E-07,0.0035342619909594455,0.0001728449176359678
DP 2820,2821,91.998520041843548,8.7562535840743614,0.61969785997046856,0.2183329393222741,15,0.054972633216763947,0,2.2168489977048011E-06,0.0012060299050062895,0.00011940847178572869,2.2168489977048011E-06,0.0012060299050062895,0.00011940847178572869
DP 2821,2822,132.53415108110005,14.384445102317494,1.4842928222701091,0.50951022201326579,14,0.0246116197982406,0,3.2130051863532572E-07,0.0018626945675350726,0.00019920009434507642,3.2130051863532572E-07,0.0018626945675350726,0.00019920009434507642
DP 2822,2823,85.007630571109772,9.20757237586426,0.692936738502798,0.2563302352619875,15,0,0,0,0.0011159778805449605,0.00012543398766151943,0,0.0011159778805449605,0.00012543398766151943
DP 2823,2824,168.60795832225165,10.980427893989257,1.09990603090088,0.42185486823961488,14,0,0,0,0.0022374538239091635,0.00015086779603403619,0,0.0022374538239091635,0.00015086779603403619
DP 2824,2825,90.260549112262481,9.9665180777981224,0.67827136642796293,0.21137940147032189,16,0.028798845280430571,0,3.759640492262406E-07,0.0012162329658167437,0.00013529079455798694,3.759640492262406E-07,0.0012162329658167437,0.00013529079455798694
DP 2825,2826,80.405669815301948,9.4782776621077165,0.62120624133865965,0.20679061549055866,17,0.12708911730330608,0,1.9610076833487255E-06,0.0010820465162396432,0.00012907068004438865,1.9610076833487255E-06,0.0010820465162396432,0.00012907068004438865
DP 2826,2827,294.74287375039614,17.925031120481663,3.6066529167533461,1.3745925746970331,14,0.048167644688516968,0,6.2882043039280688E-07,0.0050507599953562021,0.00024943292844310843,6.2882043039280688E-07,0.0038737441645935178,0.00024855394886942622
DP 2827,2828,181.83793508945507,9.9262215376969234,0.88770673399130984,0.32118421989879792,14,0.01787967058948297,0,2.3341605981386238E-07,0.002475480199791491,0.0001388487881740984,2.3341605981386238E-07,0.002475480199791491,0.0001388487881740984
DP 2828,2829,107.51476238339522,8.4615871105247411,0.65094914272564208,0.24661566277392341,15,0.082536129224889385,0,1.564797912578797E-06,0.0015742017809922497,0.0001151660101264212,1.564797912578797E-06,0.0015742017809922497,0.0001151660101264212
DP 2829,2830,268.24450566312436,17.415172670814162,4.0409215945978625,1.7180730703260825,16,0.07041172154270027,0,1.0078215382236522E-06,0.0043001858284696937,0.00023774865244689737,1.0078215382236522E-06,0.0036089757923036814,0.00023667239478348176
DP 2830,2831,270.34667333232113,13.673914383257152,1.4174252229865361,0.43982175738267165,16,0.061363973556227872,0,8.0109629152502748E-07,0.0048008374287746847,0.0001908806351230129,8.0109629152502748E-07,0.0037540456396527588,0.00019041457972236467
DP 2831,2832,219.5827519118865,11.588767996718744,1.2397286977157853,0.48364037436628521,14,0,0,0,0.0030025278683751822,0.00015951246581086322,0,0.0030025278683751822,0.00015951246581086322
DP 2832,2833,131.77742944882229,12.58122942363882,0.96358837365579741,0.26950185644134828,16,0.018995052009197638,0,4.1722651644704456E-07,0.0018864684971049428,0.0001704886058543976,4.1722651644704456E-07,0.0018864684971049428,0.0001704886058543976
DP 2833,2834,210.10092600050797,12.290458063783467,1.0914481106323084,0.36915792245014889,14,0,0,0,0.0029299232410266995,0.0001705311355063209,0,0.0029299232410266995,0.0001705311355063209
DP 2834,2835,372.72152104180003,12.832590106961703,1.4255194606341066,0.57898828596742025,14,0,0,0,0.0048658163286745548,0.00017782963811709802,0,0.0048658163286745548,0.00017782963811709802
DP 2835,2836,134.6916409300654,10.301825426885605,0.86147911784010522,0.31245792531018429,15,0.0686542892675219,0,1.2899454304715618E-06,0.0017583764856681228,0.00014182757270986911,1.2899454304715618E-06,0.0017583764856681228,0.00014182757270986911
DP 2836,2837,75.651861094083088,10.135599363055309,0.77727295382979544,0.26406460760320261,16,0.21679075830683533,0,3.2036093671194976E-06,0.0011402632808312774,0.00013734355299165624,3.2036093671194976E-06,0.0011402632808312774,0.00013734355299165624
DP 2837,2838,179.94255794538026,13.30588113809022,1.148217804292,0.36184806631411992,16,0.11296548919874917,0,2.9479159593392978E-06,0.0024817949937035642,0.00018272956948950334,2.9479159593392978E-06,0.0024817949937035642,0.00018272956948950334
DP 2838,2839,761.69036139694333,17.788539250962369,57.167105982713416,24.778208334088252,24,0.051587427905819307,0,7.9806883945821028E-07,0.11050041268269221,0.000622186619453235,7.9806883945821028E-07,0.01027925064166387,0.00024842590066967814
DP 2839,2840,119.58538887179986,8.9782144622406026,0.72235165279286084,0.27934943917283234,16,0,0,0,0.0015843386063352227,0.00012311394175359614,0,0.0015843386063352227,0.00012311394175359614
DP 2840,2841,113.68167070029159,9.9245152540340236,0.7859092615844856,0.29397968492969284,14,0,0,0,0.0014840950025245547,0.00013656740520285197,0,0.0014840950025245547,0.00013656740520285197
